set_name,set_number,card_number,name,sub_name,rarity,cost,inkwell,ink_color,strength,willpower,lore,classifications,img
Azurite Sea,6,80,Donald Duck,First Mate,Uncommon,3,TRUE,Emerald,2,3,1,"['Dreamborn', 'Hero', 'Pirate']",6-80-en-sp.webp
Azurite Sea,6,82,Mertle Edmonds,Lilo's Rival,Uncommon,1,TRUE,Emerald,1,3,1,['Storyborn'],6-82-en-sp.webp
Azurite Sea,6,83,Prince Phillip,Royal Explorer,Uncommon,3,TRUE,Emerald,3,2,2,"['Storyborn', 'Hero', 'Prince']",6-83-en-sp.webp
Azurite Sea,6,90,Bellwether,Assistant Mayor,Uncommon,3,FALSE,Emerald,2,3,1,"['Storyborn', 'Villain']",6-90-en-sp.webp
Azurite Sea,6,91,Basil,Disguised Detective,Uncommon,6,TRUE,Emerald,4,5,2,"['Floodborn', 'Hero', 'Detective']",6-91-en-sp.webp
Azurite Sea,6,96,Mosquito Bite,,Uncommon,1,TRUE,Emerald,,,,[nan],6-96-en-sp.webp
Azurite Sea,6,98,MegaBot,,Uncommon,2,FALSE,Emerald,,,,[nan],6-98-en-sp.webp
Azurite Sea,6,100,Transport Pod,,Uncommon,1,TRUE,Emerald,,,,[nan],6-100-en-sp.webp
Azurite Sea,6,104,Kakamora,Boarding Party,Uncommon,4,FALSE,Ruby,5,2,1,"['Storyborn', 'Pirate']",6-104-en-sp.webp
Azurite Sea,6,106,Jasmine,Rebellious Princess,Uncommon,3,TRUE,Ruby,2,3,2,"['Storyborn', 'Hero', 'Princess']",6-106-en-sp.webp
Azurite Sea,6,109,John Silver,Ferocious Friend,Uncommon,4,FALSE,Ruby,2,4,2,"['Storyborn', 'Villain', 'Alien', 'Pirate', 'Captain']",6-109-en-sp.webp
Azurite Sea,6,110,Vanellope Von Schweetz,Gutsy Go-Getter,Uncommon,3,TRUE,Ruby,2,3,1,"['Storyborn', 'Hero', 'Princess', 'Racer']",6-110-en-sp.webp
Azurite Sea,6,118,John Darling,Sophisticated Swordsman,Uncommon,2,TRUE,Ruby,1,4,1,"['Storyborn', 'Ally', 'Pirate']",6-118-en-sp.webp
Azurite Sea,6,119,Aladdin,Intrepid Commander,Uncommon,4,TRUE,Ruby,1,4,2,"['Floodborn', 'Hero', 'Prince']",6-119-en-sp.webp
Azurite Sea,6,130,The Islands I Pulled from the Sea,,Uncommon,3,FALSE,Ruby,,,,[nan],6-130-en-sp.webp
Azurite Sea,6,132,Longboat,,Uncommon,2,FALSE,Ruby,,,,[nan],6-132-en-sp.webp
Azurite Sea,6,134,Card Soldier's Spear,,Uncommon,1,TRUE,Ruby,,,,[nan],6-134-en-sp.webp
Azurite Sea,6,143,Yokai,Enigmatic Inventor,Uncommon,4,TRUE,Sapphire,3,3,2,"['Storyborn', 'Villain', 'Inventor']",6-143-en-sp.webp
Azurite Sea,6,144,Pleakley,Scientific Expert,Uncommon,3,TRUE,Sapphire,3,4,1,"['Storyborn', 'Ally', 'Alien']",6-144-en-sp.webp
Azurite Sea,6,145,Hiro Hamada,Robotics Prodigy,Uncommon,3,TRUE,Sapphire,,3,1,"['Storyborn', 'Hero', 'Inventor']",6-145-en-sp.webp
Azurite Sea,6,146,Heihei,Not-So-Tricky Chicken,Uncommon,2,TRUE,Sapphire,2,2,1,"['Storyborn', 'Ally']",6-146-en-sp.webp
Azurite Sea,6,149,Wasabi,Methodical Engineer,Uncommon,4,TRUE,Sapphire,3,3,1,"['Storyborn', 'Hero', 'Inventor']",6-149-en-sp.webp
Azurite Sea,6,150,Nick Wilde,Sly Fox,Uncommon,3,TRUE,Sapphire,1,3,1,"['Floodborn', 'Ally']",6-150-en-sp.webp
Azurite Sea,6,152,Dr. Delbert Doppler,Fussy Astronomer,Uncommon,4,TRUE,Sapphire,4,4,1,"['Storyborn', 'Ally', 'Alien']",6-152-en-sp.webp
Azurite Sea,6,165,Prepare Your Bot,,Uncommon,1,TRUE,Sapphire,,,,[nan],6-165-en-sp.webp
Azurite Sea,6,167,Microbots,,Uncommon,2,TRUE,Sapphire,,,,[nan],6-167-en-sp.webp
Azurite Sea,6,175,Mr. Smee,Steadfast Mate,Uncommon,2,TRUE,Steel,3,2,1,"['Storyborn', 'Ally', 'Pirate']",6-175-en-sp.webp
Azurite Sea,6,183,Jim Hawkins,Rigging Specialist,Uncommon,5,FALSE,Steel,5,5,2,"['Floodborn', 'Hero']",6-183-en-sp.webp
Azurite Sea,6,184,Tuk Tuk,Big Buddy,Uncommon,5,TRUE,Steel,6,5,1,"['Storyborn', 'Ally']",6-184-en-sp.webp
Azurite Sea,6,185,Billy Bones,Space Sailor,Uncommon,3,TRUE,Steel,2,2,2,"['Storyborn', 'Alien', 'Pirate']",6-185-en-sp.webp
Azurite Sea,6,186,Pluto,Guard Dog,Uncommon,4,TRUE,Steel,1,5,1,"['Storyborn', 'Ally']",6-186-en-sp.webp
Azurite Sea,6,187,Mickey Mouse,Night Watch,Uncommon,3,TRUE,Steel,2,3,2,"['Storyborn', 'Hero']",6-187-en-sp.webp
Azurite Sea,6,195,Hot Potato,,Uncommon,3,TRUE,Steel,,,,[nan],6-195-en-sp.webp
Azurite Sea,6,199,Unfortunate Situation,,Uncommon,4,TRUE,Steel,,,,[nan],6-199-en-sp.webp
Azurite Sea,6,201,Training Dummy,,Uncommon,2,TRUE,Steel,,,,[nan],6-201-en-sp.webp
Into the Inklands,3,151,Mama Odie,Mystical Maven,Rare,3,FALSE,Sapphire,1,3,1,"['Storyborn', 'Mentor']",3-151-en-sp.webp
Into the Inklands,3,152,Pluto,Mickey's Clever Friend,Common,3,TRUE,Sapphire,3,4,1,"['Dreamborn', 'Ally']",3-152-en-sp.webp
Into the Inklands,3,153,Rufus,Orphanage Cat,Common,5,TRUE,Sapphire,4,5,1,"['Dreamborn', 'Ally']",3-153-en-sp.webp
Into the Inklands,3,154,Scrooge McDuck,Richest Duck in the World,Super_rare,5,FALSE,Sapphire,3,5,1,"['Storyborn', 'Hero']",3-154-en-sp.webp
Into the Inklands,3,176,John Silver,Greedy Treasure Seeker,Rare,3,TRUE,Steel,3,3,1,"['Dreamborn', 'Villain', 'Alien', 'Pirate', 'Captain']",
Into the Inklands,3,156,The Queen,Mirror Seeker,Uncommon,4,TRUE,Sapphire,2,5,1,"['Storyborn', 'Villain', 'Queen', 'Sorcerer']",3-156-en-sp.webp
Into the Inklands,3,157,Tinker Bell,Very Clever Fairy,Super_rare,5,TRUE,Sapphire,3,4,2,"['Dreamborn', 'Ally', 'Fairy']",3-157-en-sp.webp
Into the Inklands,3,158,Wendy Darling,Authority on Peter Pan,Super_rare,3,TRUE,Sapphire,3,1,2,"['Storyborn', 'Hero']",3-158-en-sp.webp
Into the Inklands,3,159,Distract,,Common,2,TRUE,Sapphire,,,,[nan],3-159-en-sp.webp
Into the Inklands,3,160,Friend Like Me,,Rare,5,TRUE,Sapphire,,,,[nan],3-160-en-sp.webp
Into the Inklands,3,162,Repair,,Common,2,TRUE,Sapphire,,,,[nan],3-162-en-sp.webp
Into the Inklands,3,163,Aurelian Gyrosensor,,Rare,2,TRUE,Sapphire,,,,[nan],3-163-en-sp.webp
Into the Inklands,3,164,Heart of Te Fiti,,Rare,3,TRUE,Sapphire,,,,[nan],3-164-en-sp.webp
Into the Inklands,3,165,Lucky Dime,,Legendary,7,FALSE,Sapphire,,,,[nan],3-165-en-sp.webp
Into the Inklands,3,166,Scrooge's Top Hat,,Uncommon,2,FALSE,Sapphire,,,,[nan],3-166-en-sp.webp
Into the Inklands,3,167,Vault Door,,Common,4,TRUE,Sapphire,,,,[nan],3-167-en-sp.webp
Into the Inklands,3,168,Belle's House,Maurice's Workshop,Rare,1,TRUE,Sapphire,,6,0,[nan],3-168-en-sp.webp
Into the Inklands,3,169,McDuck Manor,Scrooge's Mansion,Common,4,TRUE,Sapphire,,9,2,[nan],3-169-en-sp.webp
Into the Inklands,3,170,Motunui,Island Paradise,Uncommon,2,TRUE,Sapphire,,5,1,[nan],3-170-en-sp.webp
Into the Inklands,3,171,Chief Tui,Proud of Motunui,Common,4,TRUE,Steel,3,4,2,"['Storyborn', 'Mentor', 'King']",3-171-en-sp.webp
Into the Inklands,3,172,Eeyore,Overstuffed Donkey,Common,5,TRUE,Steel,4,5,1,"['Storyborn', 'Ally']",3-172-en-sp.webp
Into the Inklands,3,173,Gustav the Giant,Terror of the Kingdom,Rare,3,TRUE,Steel,6,6,1,"['Dreamborn', 'Villain']",3-173-en-sp.webp
Into the Inklands,3,174,Hades,Hotheaded Ruler,Rare,6,TRUE,Steel,5,5,2,"['Storyborn', 'Villain', 'Deity']",3-174-en-sp.webp
Into the Inklands,3,175,Helga Sinclair,Right-Hand Woman,Common,3,TRUE,Steel,2,4,1,"['Storyborn', 'Villain']",3-175-en-sp.webp
Into the Inklands,3,177,Kida,Royal Warrior,Common,2,TRUE,Steel,2,3,1,"['Storyborn', 'Hero', 'Princess']",3-177-en-sp.webp
Into the Inklands,3,178,Little John,Resourceful Outlaw,Super_rare,6,TRUE,Steel,4,5,2,"['Floodborn', 'Hero']",3-178-en-sp.webp
Into the Inklands,3,179,Little John,Robin's Pal,Uncommon,3,TRUE,Steel,2,4,1,"['Storyborn', 'Ally']",3-179-en-sp.webp
Into the Inklands,3,180,Lythos,Rock Titan,Uncommon,4,TRUE,Steel,4,1,1,"['Storyborn', 'Titan']",3-180-en-sp.webp
Into the Inklands,3,181,Mickey Mouse,Stalwart Explorer,Common,3,TRUE,Steel,3,3,1,"['Dreamborn', 'Hero']",3-181-en-sp.webp
Into the Inklands,3,182,Mickey Mouse,Trumpeter,Legendary,4,FALSE,Steel,0,1,1,"['Dreamborn', 'Hero']",3-182-en-sp.webp
Into the Inklands,3,183,Minnie Mouse,Funky Spelunker,Common,1,TRUE,Steel,0,3,1,"['Dreamborn', 'Hero']",3-183-en-sp.webp
Into the Inklands,3,184,Mr. Smee,Bumbling Mate,Uncommon,2,TRUE,Steel,3,3,2,"['Storyborn', 'Ally', 'Pirate']",3-184-en-sp.webp
Into the Inklands,3,185,Mufasa,Champion of the Pride Lands,Rare,7,TRUE,Steel,3,10,3,"['Storyborn', 'Mentor', 'King']",3-185-en-sp.webp
Into the Inklands,3,186,Nala,Fierce Friend,Uncommon,3,TRUE,Steel,2,4,2,"['Storyborn', 'Ally']",3-186-en-sp.webp
Into the Inklands,3,187,Pyros,Lava Titan,Rare,5,TRUE,Steel,5,4,1,"['Storyborn', 'Titan']",3-187-en-sp.webp
Into the Inklands,3,188,Razoul,Palace Guard,Common,2,TRUE,Steel,1,3,1,"['Storyborn', 'Ally', 'Captain']",3-188-en-sp.webp
Into the Inklands,3,189,Robin Hood,Beloved Outlaw,Common,1,TRUE,Steel,2,2,1,"['Storyborn', 'Hero']",3-189-en-sp.webp
Into the Inklands,3,190,Robin Hood,Champion of Sherwood,Legendary,5,TRUE,Steel,3,6,2,"['Floodborn', 'Hero']",3-190-en-sp.webp
Into the Inklands,3,191,Sheriff of Nottingham,Corrupt Official,Super_rare,4,FALSE,Steel,2,4,1,"['Dreamborn', 'Villain']",3-191-en-sp.webp
Into the Inklands,3,192,Simba,Fighting Prince,Super_rare,7,TRUE,Steel,5,7,2,"['Dreamborn', 'Hero', 'Prince']",3-192-en-sp.webp
Into the Inklands,3,193,Simba,Rightful King,Uncommon,5,TRUE,Steel,4,6,1,"['Storyborn', 'Hero', 'King']",3-193-en-sp.webp
Into the Inklands,3,194,Thaddeus E. Klang,Metallic Leader,Uncommon,5,TRUE,Steel,3,5,2,"['Storyborn', 'Villain']",3-194-en-sp.webp
Into the Inklands,3,195,And Then Along Came Zeus,,Rare,4,FALSE,Steel,,,,[nan],3-195-en-sp.webp
Into the Inklands,3,196,Ba-Boom!,,Common,2,TRUE,Steel,,,,[nan],3-196-en-sp.webp
Into the Inklands,3,197,Olympus Would Be That Way,,Common,1,TRUE,Steel,,,,[nan],3-197-en-sp.webp
Into the Inklands,3,198,Rise of the Titans,,Uncommon,3,TRUE,Steel,,,,[nan],3-198-en-sp.webp
Into the Inklands,3,199,Captain Hook's Rapier,,Uncommon,3,FALSE,Steel,,,,[nan],3-199-en-sp.webp
Into the Inklands,3,200,Gizmosuit,,Common,3,TRUE,Steel,,,,[nan],3-200-en-sp.webp
Into the Inklands,3,201,Map of Treasure Planet,,Rare,3,TRUE,Steel,,,,[nan],3-201-en-sp.webp
Into the Inklands,3,202,Maui's Place of Exile,Hidden Island,Rare,2,TRUE,Steel,,5,0,[nan],3-202-en-sp.webp
Into the Inklands,3,203,Nottingham,Prince John's Castle,Common,2,TRUE,Steel,,6,1,[nan],3-203-en-sp.webp
Into the Inklands,3,204,The Bayou,Mysterious Swamp,Uncommon,1,TRUE,Steel,,3,1,[nan],3-204-en-sp.webp
Rise of the Floodborn,2,1,Bashful,Hopeless Romantic,Uncommon,4,TRUE,Amber,2,5,3,"['Storyborn', 'Ally', 'Seven Dwarfs']",2-1-en-sp.webp
Rise of the Floodborn,2,5,Doc,Leader of the Seven Dwarfs,Uncommon,3,TRUE,Amber,2,3,2,"['Storyborn', 'Ally', 'Seven Dwarfs']",2-5-en-sp.webp
Rise of the Floodborn,2,6,Dopey,Always Playful,Uncommon,3,TRUE,Amber,2,2,1,"['Storyborn', 'Ally', 'Seven Dwarfs']",2-6-en-sp.webp
Rise of the Floodborn,2,8,Gaston,Baritone Bully,Uncommon,3,TRUE,Amber,3,3,1,"['Dreamborn', 'Villain']",2-8-en-sp.webp
Rise of the Floodborn,2,17,Nana,Darling Family Pet,Uncommon,2,TRUE,Amber,1,3,1,"['Storyborn', 'Ally']",2-17-en-sp.webp
Rise of the Floodborn,2,24,Snow White,Unexpected Houseguest,Uncommon,2,FALSE,Amber,1,2,1,"['Storyborn', 'Hero', 'Princess']",2-24-en-sp.webp
Rise of the Floodborn,2,29,Last Stand,,Uncommon,2,FALSE,Amber,,,,[nan],2-29-en-sp.webp
Rise of the Floodborn,2,32,Zero to Hero,,Uncommon,2,FALSE,Amber,,,,[nan],2-32-en-sp.webp
Rise of the Floodborn,2,36,Blue Fairy,Rewarding Good Deeds,Uncommon,2,TRUE,Amethyst,1,1,1,"['Storyborn', 'Ally', 'Fairy']",2-36-en-sp.webp
Rise of the Floodborn,2,40,Fairy Godmother,Here to Help,Uncommon,5,TRUE,Amethyst,3,7,2,"['Storyborn', 'Ally', 'Fairy']",2-40-en-sp.webp
Rise of the Floodborn,2,43,HeiHei,Persistent Presence,Uncommon,2,TRUE,Amethyst,2,1,1,"['Dreamborn', 'Ally']",2-43-en-sp.webp
Rise of the Floodborn,2,49,Madam Mim,Snake,Uncommon,2,TRUE,Amethyst,3,3,1,"['Storyborn', 'Villain', 'Sorcerer']",2-49-en-sp.webp
Rise of the Floodborn,2,51,Merlin,Goat,Uncommon,4,TRUE,Amethyst,4,3,1,"['Storyborn', 'Mentor', 'Sorcerer']",2-51-en-sp.webp
Rise of the Floodborn,2,57,Pinocchio,On the Run,Uncommon,5,FALSE,Amethyst,3,3,2,"['Floodborn', 'Hero']",2-57-en-sp.webp
Rise of the Floodborn,2,58,Pinocchio,Talkative Puppet,Uncommon,2,FALSE,Amethyst,1,1,1,"['Storyborn', 'Hero']",2-58-en-sp.webp
Rise of the Floodborn,2,61,Yzma,Without Beauty Sleep,Uncommon,3,TRUE,Amethyst,3,4,1,"['Storyborn', 'Villain', 'Sorcerer']",2-61-en-sp.webp
Rise of the Floodborn,2,65,Binding Contract,,Uncommon,4,FALSE,Amethyst,,,,[nan],2-65-en-sp.webp
Rise of the Floodborn,2,71,Belle,Bookworm,Uncommon,3,FALSE,Emerald,2,4,1,"['Storyborn', 'Hero', 'Princess']",2-71-en-sp.webp
Rise of the Floodborn,2,73,Bucky,Squirrel Squeak Tutor,Uncommon,3,TRUE,Emerald,1,1,1,"['Storyborn', 'Ally']",2-73-en-sp.webp
Rise of the Floodborn,2,74,Cheshire Cat,Always Grinning,Uncommon,2,TRUE,Emerald,3,2,1,['Storyborn'],2-74-en-sp.webp
Rise of the Floodborn,2,76,Daisy Duck,Secret Agent,Uncommon,4,TRUE,Emerald,2,3,2,"['Dreamborn', 'Ally']",2-76-en-sp.webp
Rise of the Floodborn,2,77,Donald Duck,Perfect Gentleman,Uncommon,4,TRUE,Emerald,2,5,2,"['Floodborn', 'Ally']",2-77-en-sp.webp
Rise of the Floodborn,2,86,Pain,Underworld Imp,Uncommon,2,TRUE,Emerald,1,4,1,"['Storyborn', 'Ally']",2-86-en-sp.webp
Rise of the Floodborn,2,94,Tiana,True Princess,Uncommon,5,TRUE,Emerald,5,3,3,"['Storyborn', 'Hero', 'Princess']",2-94-en-sp.webp
Rise of the Floodborn,2,97,Bounce,,Uncommon,2,FALSE,Emerald,,,,[nan],2-97-en-sp.webp
Rise of the Floodborn,2,101,Ring the Bell,,Uncommon,3,TRUE,Emerald,,,,[nan],2-101-en-sp.webp
Rise of the Floodborn,2,105,Card Soldiers,Full Deck,Uncommon,5,TRUE,Ruby,5,5,2,"['Storyborn', 'Ally']",2-105-en-sp.webp
Rise of the Floodborn,2,113,Minnie Mouse,Stylish Surfer,Uncommon,3,TRUE,Ruby,1,3,2,"['Dreamborn', 'Hero']",2-113-en-sp.webp
Rise of the Floodborn,2,116,Mother Gothel,Withered and Wicked,Uncommon,2,TRUE,Ruby,3,4,1,"['Storyborn', 'Villain']",2-116-en-sp.webp
Rise of the Floodborn,2,119,Queen of Hearts,Impulsive Ruler,Uncommon,2,TRUE,Ruby,2,2,1,"['Storyborn', 'Villain', 'Queen']",2-119-en-sp.webp
Rise of the Floodborn,2,120,Queen of Hearts,Sensing Weakness,Uncommon,5,TRUE,Ruby,4,3,1,"['Floodborn', 'Villain', 'Queen']",2-120-en-sp.webp
Rise of the Floodborn,2,124,Raya,Warrior of Kumandra,Uncommon,4,TRUE,Ruby,5,3,1,"['Storyborn', 'Hero', 'Princess']",2-124-en-sp.webp
Rise of the Floodborn,2,131,The Most Diabolical Scheme,,Uncommon,3,FALSE,Ruby,,,,[nan],2-131-en-sp.webp
Rise of the Floodborn,2,133,You Can Fly!,,Uncommon,2,TRUE,Ruby,,,,[nan],2-133-en-sp.webp
Rise of the Floodborn,2,136,Sword in the Stone,,Uncommon,1,FALSE,Ruby,,,,[nan],2-136-en-sp.webp
Rise of the Floodborn,2,141,Caterpillar,Calm and Collected,Uncommon,3,TRUE,Sapphire,1,3,3,['Dreamborn'],2-141-en-sp.webp
Rise of the Floodborn,2,143,Cogsworth,Talking Clock,Uncommon,2,TRUE,Sapphire,2,3,1,"['Storyborn', 'Ally']",2-143-en-sp.webp
Rise of the Floodborn,2,145,Cruella De Vil,Perfectly Wretched,Uncommon,5,TRUE,Sapphire,4,3,2,"['Floodborn', 'Villain']",2-145-en-sp.webp
Rise of the Floodborn,2,152,Judy Hopps,Optimistic Officer,Uncommon,3,TRUE,Sapphire,2,3,2,"['Storyborn', 'Hero']",2-152-en-sp.webp
Rise of the Floodborn,2,154,Nick Wilde,Wily Fox,Uncommon,4,TRUE,Sapphire,2,4,2,"['Storyborn', 'Ally']",2-154-en-sp.webp
Ursula's Return,4,9,FÃ©lix Madrigal,Fun-Loving Family Man,Uncommon,3,TRUE,Amber,2,4,2,"['Storyborn', 'Ally', 'Madrigal']",
Rise of the Floodborn,2,164,Launch,,Uncommon,3,FALSE,Sapphire,,,,[nan],2-164-en-sp.webp
Rise of the Floodborn,2,166,Fang Crossbow,,Uncommon,3,TRUE,Sapphire,,,,[nan],2-166-en-sp.webp
Rise of the Floodborn,2,170,Sardine Can,,Uncommon,4,TRUE,Sapphire,,,,[nan],2-170-en-sp.webp
Rise of the Floodborn,2,179,Eli La Bouff,Big Daddy,Uncommon,4,TRUE,Steel,2,5,2,"['Storyborn', 'Mentor']",2-179-en-sp.webp
Rise of the Floodborn,2,183,Jafar,Dreadnought,Uncommon,4,TRUE,Steel,3,4,1,"['Floodborn', 'Villain', 'Sorcerer']",2-183-en-sp.webp
Rise of the Floodborn,2,186,Lawrence,Jealous Manservant,Uncommon,3,TRUE,Steel,0,4,2,"['Storyborn', 'Ally']",2-186-en-sp.webp
Rise of the Floodborn,2,187,Li Shang,Archery Instructor,Uncommon,5,TRUE,Steel,3,6,2,"['Storyborn', 'Hero']",2-187-en-sp.webp
Rise of the Floodborn,2,190,Pacha,Village Leader,Uncommon,6,TRUE,Steel,4,8,2,"['Storyborn', 'Hero']",2-190-en-sp.webp
Rise of the Floodborn,2,193,Robin Hood,Capable Fighter,Uncommon,2,FALSE,Steel,1,3,1,"['Dreamborn', 'Hero']",2-193-en-sp.webp
Rise of the Floodborn,2,195,The Prince,Never Gives Up,Uncommon,3,TRUE,Steel,1,3,2,"['Dreamborn', 'Hero', 'Prince']",2-195-en-sp.webp
Rise of the Floodborn,2,200,Pick a Fight,,Uncommon,2,FALSE,Steel,,,,[nan],2-200-en-sp.webp
Rise of the Floodborn,2,203,Mouse Armor,,Uncommon,2,FALSE,Steel,,,,[nan],2-203-en-sp.webp
Ursula's Return,4,15,Mickey Mouse,Leader of the Band,Uncommon,4,TRUE,Amber,2,5,1,"['Storyborn', 'Hero']",
Shimmering Skies,5,12,"Fix-It Felix, Jr.",Niceland Steward,Uncommon,5,TRUE,Amber,4,5,1,"['Floodborn', 'Hero']",5-12-en-sp.webp
Ursula's Return,4,115,Mulan,Enemy of Entanglement,Uncommon,2,TRUE,Ruby,1,3,1,"['Storyborn', 'Hero', 'Princess']",
Shimmering Skies,5,22,Maid Marian,Lady of the Lists,Uncommon,6,TRUE,Amber,4,5,2,"['Dreamborn', 'Princess']",5-22-en-sp.webp
Shimmering Skies,5,23,Sven,Reindeer Steed,Uncommon,4,TRUE,Amber,3,3,2,"['Storyborn', 'Ally']",5-23-en-sp.webp
Shimmering Skies,5,25,Try Everything,,Uncommon,4,TRUE,Amber,,,,[nan],5-25-en-sp.webp
Shimmering Skies,5,29,Invited to the Ball,,Uncommon,2,FALSE,Amber,,,,[nan],5-29-en-sp.webp
Shimmering Skies,5,32,Amber Chromicon,,Uncommon,2,TRUE,Amber,,,,[nan],5-32-en-sp.webp
Shimmering Skies,5,33,Rapunzel's Tower,Secluded Prison,Uncommon,2,TRUE,Amber,,8,0,[nan],5-33-en-sp.webp
Shimmering Skies,5,40,Bruni,Fire Salamander,Uncommon,4,TRUE,Amethyst,2,2,2,"['Storyborn', 'Ally']",5-40-en-sp.webp
Shimmering Skies,5,47,Archimedes,Electrified Owl,Uncommon,5,TRUE,Amethyst,1,4,2,"['Floodborn', 'Ally']",5-47-en-sp.webp
Shimmering Skies,5,51,Maleficent,Vexed Partygoer,Uncommon,3,TRUE,Amethyst,0,4,2,"['Storyborn', 'Villain', 'Sorcerer']",5-51-en-sp.webp
Shimmering Skies,5,52,Monstro,Whale of a Whale,Uncommon,5,TRUE,Amethyst,5,6,1,['Storyborn'],5-52-en-sp.webp
Shimmering Skies,5,57,King of Hearts,Monarch of Wonderland,Uncommon,4,TRUE,Amethyst,1,4,2,"['Storyborn', 'Ally', 'King']",5-57-en-sp.webp
Shimmering Skies,5,60,Finders Keepers,,Uncommon,5,TRUE,Amethyst,,,,[nan],5-60-en-sp.webp
Shimmering Skies,5,63,Magical Aid,,Uncommon,3,TRUE,Amethyst,,,,[nan],5-63-en-sp.webp
Shimmering Skies,5,66,Amethyst Chromicon,,Uncommon,2,TRUE,Amethyst,,,,[nan],5-66-en-sp.webp
Shimmering Skies,5,68,The Library,A Gift for Belle,Uncommon,3,TRUE,Amethyst,,8,1,[nan],5-68-en-sp.webp
Shimmering Skies,5,70,Shenzi,Scar's Accomplice,Uncommon,3,TRUE,Emerald,2,3,1,"['Storyborn', 'Ally', 'Hyena']",5-70-en-sp.webp
Shimmering Skies,5,71,Little John,Camp Cook,Uncommon,1,TRUE,Emerald,0,4,1,"['Storyborn', 'Ally']",5-71-en-sp.webp
Shimmering Skies,5,81,Ed,Hysterical Partygoer,Uncommon,4,FALSE,Emerald,2,4,3,"['Storyborn', 'Ally', 'Hyena']",5-81-en-sp.webp
Shimmering Skies,5,88,Robin Hood,Sneaky Sleuth,Uncommon,5,TRUE,Emerald,3,5,1,"['Floodborn', 'Hero']",5-88-en-sp.webp
Shimmering Skies,5,89,Mother Gothel,Conceited Manipulator,Uncommon,2,TRUE,Emerald,1,3,1,"['Storyborn', 'Villain']",5-89-en-sp.webp
Shimmering Skies,5,90,Clarabelle,Contented Wallflower,Uncommon,3,TRUE,Emerald,2,3,1,"['Storyborn', 'Ally']",5-90-en-sp.webp
Shimmering Skies,5,96,You're Welcome,,Uncommon,4,TRUE,Emerald,,,,[nan],5-96-en-sp.webp
Shimmering Skies,5,100,Emerald Chromicon,,Uncommon,3,FALSE,Emerald,,,,[nan],5-100-en-sp.webp
Shimmering Skies,5,102,Tropical Rainforest,Jaguar Lair,Uncommon,3,TRUE,Emerald,,6,1,[nan],5-102-en-sp.webp
Shimmering Skies,5,103,Taffyta Muttonfudge,Ruthless Rival,Uncommon,2,TRUE,Ruby,2,2,2,"['Storyborn', 'Ally', 'Racer']",5-103-en-sp.webp
Shimmering Skies,5,106,Turbo,Royal Hack,Uncommon,2,FALSE,Ruby,2,3,1,"['Storyborn', 'Villain', 'Racer']",5-106-en-sp.webp
Shimmering Skies,5,109,Scar,Betrayer,Uncommon,5,TRUE,Ruby,6,3,2,"['Storyborn', 'Villain']",5-109-en-sp.webp
Shimmering Skies,5,117,Taffyta Muttonfudge,Sour Speedster,Uncommon,4,TRUE,Ruby,3,3,1,"['Floodborn', 'Ally', 'Racer']",5-117-en-sp.webp
Shimmering Skies,5,121,Arthur,Novice Sparrow,Uncommon,1,FALSE,Ruby,2,3,0,"['Storyborn', 'Hero']",5-121-en-sp.webp
Shimmering Skies,5,126,Minnie Mouse,Dazzling Dancer,Uncommon,3,TRUE,Ruby,2,4,1,"['Dreamborn', 'Hero']",5-126-en-sp.webp
Shimmering Skies,5,130,Glimmer vs Glimmer,,Uncommon,4,FALSE,Ruby,,,,[nan],5-130-en-sp.webp
Shimmering Skies,5,134,Ruby Chromicon,,Uncommon,1,TRUE,Ruby,,,,[nan],5-134-en-sp.webp
Shimmering Skies,5,136,Ratigan's Party,Seedy Back Room,Uncommon,2,TRUE,Ruby,,7,0,[nan],5-136-en-sp.webp
Shimmering Skies,5,143,Pacha,Emperor's Guide,Uncommon,3,TRUE,Sapphire,0,4,2,"['Storyborn', 'Hero']",5-143-en-sp.webp
Ursula's Return,4,196,"I Find â€™Em, I Flatten â€™Em",,Uncommon,4,TRUE,Steel,,,,[nan],
Shimmering Skies,5,154,King Candy,Sweet Abomination,Uncommon,5,FALSE,Sapphire,3,3,2,"['Floodborn', 'Villain', 'King', 'Racer']",5-154-en-sp.webp
Shimmering Skies,5,157,Tipo,Growing Son,Uncommon,2,TRUE,Sapphire,1,2,1,"['Storyborn', 'Ally']",5-157-en-sp.webp
Shimmering Skies,5,163,Hide Away,,Uncommon,2,TRUE,Sapphire,,,,[nan],5-163-en-sp.webp
Shimmering Skies,5,164,All Funned Out,,Uncommon,1,TRUE,Sapphire,,,,[nan],5-164-en-sp.webp
Shimmering Skies,5,167,Merlin's Carpetbag,,Uncommon,5,FALSE,Sapphire,,,,[nan],5-167-en-sp.webp
Shimmering Skies,5,168,Sapphire Chromicon,,Uncommon,4,FALSE,Sapphire,,,,[nan],5-168-en-sp.webp
Shimmering Skies,5,170,Merlin's Cottage,The Wizard's Home,Uncommon,1,TRUE,Sapphire,,7,0,[nan],5-170-en-sp.webp
Shimmering Skies,5,2,Nala,Mischievous Cub,Uncommon,1,TRUE,Amber,0,4,1,"['Storyborn', 'Ally']",
